"date","depth","temperature"
2010-09-23,24,11.0074787520593
2010-09-23,25,10.5661759174944
2010-09-24,0,19.3598774947479
2010-09-24,1,19.3598774947479
2010-09-24,2,19.3598774947479
2010-09-24,3,19.3598774947479
2010-09-24,4,19.3598774947479
2010-09-24,5,19.3598774947479
2010-09-24,6,19.3598774947479
2010-09-24,7,19.3598774947479
2010-09-24,8,19.3598774947479
2010-09-24,9,19.3598774947479
2010-09-24,10,19.3594250663037
2010-09-24,11,19.0038157090989
2010-09-24,12,17.3887631645526
2010-09-24,13,16.6263101341779
2010-09-24,14,16.2456871004984
2010-09-24,15,15.7417622250552
2010-09-24,16,15.2114421689587
2010-09-24,17,14.6129551410009
2010-09-24,18,14.1194721679135
2010-09-24,19,13.7866663856027
2010-09-24,20,13.2302618388466
2010-09-24,21,12.6354119956447
2010-09-24,22,12.1105298367802
2010-09-24,23,11.6855191198815
2010-09-24,24,11.0836975249296
2010-09-24,25,10.6188056810315
2010-09-25,0,18.9148869196903
2010-09-25,1,18.9148869196903
2010-09-25,2,18.9148869196903
2010-09-25,3,18.9148869196903
2010-09-25,4,18.9148869196903
2010-09-25,5,18.9148869196903
2010-09-25,6,18.9148869196903
2010-09-25,7,18.9148869196903
2010-09-25,8,18.9148869196903
2010-09-25,9,18.9148869196903
2010-09-25,10,18.9148689389085
2010-09-25,11,18.909133374108
2010-09-25,12,17.1374246451101
2010-09-25,13,16.506770257323
2010-09-25,14,16.1898593065316
2010-09-25,15,15.7474615758432
2010-09-25,16,15.2193869926783
2010-09-25,17,14.6163227357632
2010-09-25,18,14.0601591968901
2010-09-25,19,13.7009043720947
2010-09-25,20,13.217554922374
2010-09-25,21,12.6396445277238
2010-09-25,22,12.036668642069
2010-09-25,23,11.669800477038
2010-09-25,24,11.0990407303663
2010-09-25,25,10.6149708315202
2010-09-26,0,18.6611126035548
2010-09-26,1,18.6611126035548
2010-09-26,2,18.6611126035548
2010-09-26,3,18.6607407198262
2010-09-26,4,18.6576576422685
2010-09-26,5,18.6441997933076
2010-09-26,6,18.6414003024881
2010-09-26,7,18.6391286198268
2010-09-26,8,18.6364794323727
2010-09-26,9,18.6312025348099
2010-09-26,10,18.6234294332659
2010-09-26,11,18.6218403853387
2010-09-26,12,18.6204400848062
2010-09-26,13,18.2522533199002
2010-09-26,14,16.6397723539136
2010-09-26,15,16.2359703507648
2010-09-26,16,15.8194159482782
2010-09-26,17,15.286825027513
2010-09-26,18,14.6883633983686
2010-09-26,19,14.1034434934237
2010-09-26,20,13.4210910613868
2010-09-26,21,12.4590047757332
2010-09-26,22,11.8578612991826
2010-09-26,23,11.5697719413466
2010-09-26,24,10.8229957806857
2010-09-26,25,10.5566391966635
2010-09-27,0,18.4487624888021
2010-09-27,1,18.4487624888021
2010-09-27,2,18.4487624888021
2010-09-27,3,18.4487624888021
2010-09-27,4,18.4487624888021
2010-09-27,5,18.4487624888021
2010-09-27,6,18.4486847689755
2010-09-27,7,18.4480811889107
2010-09-27,8,18.441545188112
2010-09-27,9,18.4234462428589
2010-09-27,10,18.4221404619465
2010-09-27,11,18.4213147199496
2010-09-27,12,18.4191879775682
2010-09-27,13,17.3302578394648
2010-09-27,14,16.3729419822603
2010-09-27,15,16.0170113115111
2010-09-27,16,15.514513228047
2010-09-27,17,14.9364589499106
2010-09-27,18,14.2296999529551
2010-09-27,19,13.6059293377216
2010-09-27,20,12.8465008972008
2010-09-27,21,12.2543137418495
2010-09-27,22,11.7928107374904
2010-09-27,23,11.5565607897552
2010-09-27,24,10.9846840075079
2010-09-27,25,10.4982212213402
2010-09-28,0,18.3048872539104
2010-09-28,1,18.3048872539104
2010-09-28,2,18.3048872539104
2010-09-28,3,18.3048872539104
2010-09-28,4,18.3048872539104
2010-09-28,5,18.3045668990116
2010-09-28,6,18.3036412885429
2010-09-28,7,18.2959093711252
2010-09-28,8,18.2806955640003
2010-09-28,9,18.2789618285825
2010-09-28,10,18.2772630655655
2010-09-28,11,18.2763370751936
2010-09-28,12,18.2756617424998
2010-09-28,13,18.2686927146595
2010-09-28,14,17.0501140526726
2010-09-28,15,16.3149447989314
2010-09-28,16,15.8878293372578
2010-09-28,17,15.2688585352111
2010-09-28,18,14.6531134595331
2010-09-28,19,14.0489267590057
2010-09-28,20,13.3458189438438
2010-09-28,21,12.346809902943
2010-09-28,22,11.7306913807283
2010-09-28,23,11.456019327422
2010-09-28,24,10.7083108135705
2010-09-28,25,10.4413888833048
2010-09-29,0,18.3194463621808
2010-09-29,1,18.3194463621808
2010-09-29,2,18.3191576224391
2010-09-29,3,18.3171068401872
2010-09-29,4,18.2993053641166
2010-09-29,5,18.2912981006891
2010-09-29,6,18.2889652383713
2010-09-29,7,18.2871396123238
2010-09-29,8,18.2853686601819
2010-09-29,9,18.2834892793722
2010-09-29,10,18.279912948466
2010-09-29,11,18.2697674083871
2010-09-29,12,18.2655412893423
2010-09-29,13,18.0305127658571
2010-09-29,14,16.7440233272345
2010-09-29,15,16.211980881935
2010-09-29,16,15.8121345280388
2010-09-29,17,15.2595584091302
2010-09-29,18,14.5389385371646
2010-09-29,19,13.8769466627165
2010-09-29,20,13.1877566688603
2010-09-29,21,12.2922765088587
2010-09-29,22,11.6702864122897
2010-09-29,23,11.399452865066
2010-09-29,24,10.6528999706149
2010-09-29,25,10.3855337395265
2010-09-30,0,18.1817407138897
2010-09-30,1,18.1817407138897
2010-09-30,2,18.1817407138897
2010-09-30,3,18.1817407138897
2010-09-30,4,18.1817238137292
2010-09-30,5,18.1807352858242
2010-09-30,6,18.1743008191151
2010-09-30,7,18.1623996253441
2010-09-30,8,18.1604191950076
2010-09-30,9,18.1561863931982
2010-09-30,10,18.1464416308925
2010-09-30,11,18.1444961693
2010-09-30,12,18.1342369390999
2010-09-30,13,17.5406416690765
2010-09-30,14,16.5682121985524
2010-09-30,15,16.1048374572094
2010-09-30,16,15.6547512760039
2010-09-30,17,15.0759723211344
2010-09-30,18,14.4269216911146
2010-09-30,19,13.8482088549318
2010-09-30,20,13.1494928703489
2010-09-30,21,12.2414675947924
2010-09-30,22,11.5548535699003
2010-09-30,23,11.3018757921925
2010-09-30,24,10.6006607467015
2010-09-30,25,10.3325030948892
2010-10-01,0,17.9161334161863
2010-10-01,1,17.9161334161863
2010-10-01,2,17.9161253253777
2010-10-01,3,17.9158424155188
2010-10-01,4,17.905343490075
2010-10-01,5,17.8917252727875
2010-10-01,6,17.8887129435463
2010-10-01,7,17.8872380837919
2010-10-01,8,17.8857626749004
2010-10-01,9,17.8842557203907
2010-10-01,10,17.8830458588991
2010-10-01,11,17.8824352035346
2010-10-01,12,17.8818595338703
2010-10-01,13,17.6526692070828
2010-10-01,14,16.3847590727187
2010-10-01,15,15.9861462412347
2010-10-01,16,15.4086731772209
2010-10-01,17,14.7851187333813
2010-10-01,18,14.2076679374973
2010-10-01,19,13.7541447853148
2010-10-01,20,13.1084315205352
2010-10-01,21,12.1874571798266
2010-10-01,22,11.4934492215925
2010-10-01,23,11.2401932623938
2010-10-01,24,10.5427681550294
2010-10-01,25,10.2754789545935
2010-10-02,0,17.5419742330255
2010-10-02,1,17.5419742330255
2010-10-02,2,17.5419742330255
2010-10-02,3,17.5419742330255
2010-10-02,4,17.5419742330255
2010-10-02,5,17.5419742330255
2010-10-02,6,17.5419742330255
2010-10-02,7,17.5419742330255
2010-10-02,8,17.5419742330255
2010-10-02,9,17.5419742330255
2010-10-02,10,17.5419742330255
2010-10-02,11,17.5418980629373
2010-10-02,12,17.5369744693589
2010-10-02,13,16.6264987548518
2010-10-02,14,16.0184770604872
2010-10-02,15,15.5634079097973
2010-10-02,16,14.8682043141174
2010-10-02,17,14.2917052898996
2010-10-02,18,13.9285810418944
2010-10-02,19,13.5607520920161
2010-10-02,20,12.934988319457
2010-10-02,21,12.2907482465352
2010-10-02,22,11.6405050720769
2010-10-02,23,11.2895234516236
2010-10-02,24,10.7239458096068
2010-10-02,25,10.2338568698881
2010-10-03,0,17.014286039892
2010-10-03,1,17.014286039892
2010-10-03,2,17.014286039892
2010-10-03,3,17.014286039892
2010-10-03,4,17.014286039892
2010-10-03,5,17.014286039892
2010-10-03,6,17.014286039892
2010-10-03,7,17.014286039892
2010-10-03,8,17.014286039892
2010-10-03,9,17.014286039892
2010-10-03,10,17.014286039892
2010-10-03,11,17.014286039892
2010-10-03,12,17.0142860335516
2010-10-03,13,17.0135656719136
2010-10-03,14,16.2412864536306
2010-10-03,15,15.3917042921314
2010-10-03,16,14.7550210630398
2010-10-03,17,14.2679753336747
2010-10-03,18,13.9000078978157
2010-10-03,19,13.627993533138
2010-10-03,20,13.0382615303451
2010-10-03,21,12.2465787818629
2010-10-03,22,11.5837357627552
2010-10-03,23,11.2327476663808
2010-10-03,24,10.6664738294497
2010-10-03,25,10.1788955603824
2010-10-04,0,16.8652831379861
2010-10-04,1,16.8652831379861
2010-10-04,2,16.8652831379861
2010-10-04,3,16.8652831379861
2010-10-04,4,16.8652831379861
2010-10-04,5,16.8652831379861
2010-10-04,6,16.8652825585794
2010-10-04,7,16.865251590978
2010-10-04,8,16.8567934062512
2010-10-04,9,16.8387076247153
2010-10-04,10,16.837773824258
2010-10-04,11,16.8368903088511
2010-10-04,12,16.8362757281111
2010-10-04,13,16.8356074974462
2010-10-04,14,16.8351796113055
2010-10-04,15,16.627721995595
2010-10-04,16,15.6161519803786
2010-10-04,17,15.0162280941196
2010-10-04,18,14.2238802701787
2010-10-04,19,13.5552016486813
2010-10-04,20,12.6716718208062
2010-10-04,21,11.8501629724348
2010-10-04,22,11.3523361603422
2010-10-04,23,11.0798901244949
2010-10-04,24,10.3535342214905
2010-10-04,25,10.0932317051558
2010-10-05,0,16.7161614719472
2010-10-05,1,16.7161614719472
2010-10-05,2,16.7161614719472
2010-10-05,3,16.7161614719472
2010-10-05,4,16.7161614719472
2010-10-05,5,16.7161614719472
2010-10-05,6,16.7161614719472
2010-10-05,7,16.7161614719472
2010-10-05,8,16.7161591572293
2010-10-05,9,16.7160726231553
2010-10-05,10,16.7090002993996
2010-10-05,11,16.6937193670472
2010-10-05,12,16.6931271419497
2010-10-05,13,16.6925592247158
2010-10-05,14,16.6920330368143
2010-10-05,15,16.4778628534868
2010-10-05,16,15.5250143755904
2010-10-05,17,14.7960279509705
2010-10-05,18,14.0814603424507
2010-10-05,19,13.5036594150043
2010-10-05,20,12.6070193328894
2010-10-05,21,11.7555075787765
2010-10-05,22,11.2386448016325
2010-10-05,23,10.970881966374
2010-10-05,24,10.2604773509089
2010-10-05,25,10.0082727762212
2010-10-06,0,16.5795402643767
2010-10-06,1,16.5795402643767
2010-10-06,2,16.5776723738202
2010-10-06,3,16.5592489625141
2010-10-06,4,16.5480766746415
2010-10-06,5,16.5424277308214
2010-10-06,6,16.5400418169675
2010-10-06,7,16.5381565391159
2010-10-06,8,16.536610721465
2010-10-06,9,16.5352372415812
2010-10-06,10,16.5320081655003
2010-10-06,11,16.51848908117
2010-10-06,12,16.5150197807747
2010-10-06,13,16.5139614290708
2010-10-06,14,16.5131871507421
2010-10-06,15,16.5116003099932
2010-10-06,16,15.832359550485
2010-10-06,17,15.0711080961474
2010-10-06,18,14.3566863942011
2010-10-06,19,13.6208578865651
2010-10-06,20,12.7003159412095
2010-10-06,21,11.5187422034355
2010-10-06,22,11.0065377207304
2010-10-06,23,10.8304573710719
2010-10-06,24,10.1757505431395
2010-10-06,25,9.92968076869814
2010-10-07,0,16.3750354476175
2010-10-07,1,16.3750354476175
2010-10-07,2,16.3750354476175
2010-10-07,3,16.3750354476175
2010-10-07,4,16.3750354476175
2010-10-07,5,16.3750354476175
2010-10-07,6,16.3750354476175
2010-10-07,7,16.3750354476175
2010-10-07,8,16.3750354476175
2010-10-07,9,16.3750354476175
2010-10-07,10,16.3750354476175
2010-10-07,11,16.3750341680333
2010-10-07,12,16.374715216259
2010-10-07,13,16.358754473137
2010-10-07,14,16.1817726412903
2010-10-07,15,15.7442145326492
2010-10-07,16,14.907760735918
2010-10-07,17,14.1212657135093
2010-10-07,18,13.7252609794712
2010-10-07,19,13.4371787404072
2010-10-07,20,12.8136719672822
2010-10-07,21,11.9540315490318
2010-10-07,22,11.1857776904093
2010-10-07,23,10.8331160711377
2010-10-07,24,10.3081516149287
2010-10-07,25,9.86178838770433
2010-10-08,0,16.2089208417766
2010-10-08,1,16.2089208417766
2010-10-08,2,16.2088864785241
2010-10-08,3,16.2077231102505
2010-10-08,4,16.1863038222542
2010-10-08,5,16.1809440281345
2010-10-08,6,16.178041340916
2010-10-08,7,16.1760826755627
2010-10-08,8,16.1733727692076
2010-10-08,9,16.1597392393445
2010-10-08,10,16.1565396431611
2010-10-08,11,16.1548953473154
2010-10-08,12,16.1536418887314
2010-10-08,13,16.1525147072418
2010-10-08,14,16.1518729362584
2010-10-08,15,16.1510576761757
2010-10-08,16,16.149703763161
2010-10-08,17,15.5759559035785
2010-10-08,18,14.4289412393662
2010-10-08,19,13.5349232564993
2010-10-08,20,12.5950832090324
2010-10-08,21,11.3664916713376
2010-10-08,22,10.8351049759561
2010-10-08,23,10.6641406516328
2010-10-08,24,10.0269590813782
2010-10-08,25,9.78833251848197
2010-10-09,0,16.2254128067792
2010-10-09,1,16.2254128067792
2010-10-09,2,16.2254122605103
2010-10-09,3,16.2253402118194
2010-10-09,4,16.2098473819918
2010-10-09,5,16.1840126332709
2010-10-09,6,16.1771499501422
2010-10-09,7,16.1748583991092
2010-10-09,8,16.1733688773687
2010-10-09,9,16.1721177776879
2010-10-09,10,16.1686801239594
2010-10-09,11,16.1571577383869
2010-10-09,12,16.1460871442698
2010-10-09,13,16.1442311796597
2010-10-09,14,16.1431711465976
2010-10-09,15,16.1422914022753
2010-10-09,16,16.0887240070848
2010-10-09,17,15.5894491441104
2010-10-09,18,14.6384643549086
2010-10-09,19,13.5770180466196
2010-10-09,20,12.5410808984842
2010-10-09,21,11.2877294199307
2010-10-09,22,10.7466302079396
2010-10-09,23,10.5761950534616
2010-10-09,24,9.94941109439845
2010-10-09,25,9.71526966650257
2010-10-10,0,16.336846377057
2010-10-10,1,16.3368349912599
2010-10-10,2,16.327926850056
2010-10-10,3,16.2989272691176
2010-10-10,4,16.2674744033743
2010-10-10,5,16.2511980176539
2010-10-10,6,16.2432548787681
2010-10-10,7,16.2383260216007
2010-10-10,8,16.2356258386674
2010-10-10,9,16.2334095329795
2010-10-10,10,16.2299506698701
2010-10-10,11,16.2029471190259
2010-10-10,12,16.1697573583858
2010-10-10,13,16.1551371150195
2010-10-10,14,16.1470071174536
2010-10-10,15,16.1410845197475
2010-10-10,16,16.1257232144316
2010-10-10,17,15.9115691933201
2010-10-10,18,15.2244255160281
2010-10-10,19,14.006287704313
2010-10-10,20,13.2706010217706
2010-10-10,21,12.3159261183037
2010-10-10,22,11.067837271524
2010-10-10,23,10.5158299625886
2010-10-10,24,9.86346910604848
2010-10-10,25,9.6358042279059
2010-10-11,0,16.3629318424764
2010-10-11,1,16.3629280423853
2010-10-11,2,16.3371285198523
2010-10-11,3,16.3168961233508
2010-10-11,4,16.3098209024563
2010-10-11,5,16.2916324950951
2010-10-11,6,16.2763280670371
2010-10-11,7,16.2701341391265
2010-10-11,8,16.2673090785498
2010-10-11,9,16.2652676184058
2010-10-11,10,16.2628650175755
2010-10-11,11,16.260320776295
2010-10-11,12,16.2474537652916
2010-10-11,13,16.1982367382817
2010-10-11,14,16.1529548764031
2010-10-11,15,16.1408182384414
2010-10-11,16,16.1116820269423
2010-10-11,17,15.8788605974764
2010-10-11,18,14.7216105107332
2010-10-11,19,13.4695922105562
2010-10-11,20,12.7323925878882
2010-10-11,21,11.297864764773
2010-10-11,22,10.5422044235535
2010-10-11,23,10.3768687951865
2010-10-11,24,9.77838301158999
2010-10-11,25,9.55700881498398
2010-10-12,0,16.4122648232716
2010-10-12,1,16.4084877409306
2010-10-12,2,16.3548431950823
2010-10-12,3,16.3262599657219
2010-10-12,4,16.3153419850842
2010-10-12,5,16.3062126724977
2010-10-12,6,16.295318615039
2010-10-12,7,16.2904475114556
2010-10-12,8,16.2876332655173
2010-10-12,9,16.2851673742951
2010-10-12,10,16.2822461513485
2010-10-12,11,16.2541414526308
2010-10-12,12,16.1935500846876
2010-10-12,13,16.1543583257957
2010-10-12,14,16.1373900851662
2010-10-12,15,16.1123272903141
2010-10-12,16,15.9013434164084
2010-10-12,17,15.1566102056258
2010-10-12,18,14.0591514861381
2010-10-12,19,13.3387791419358
2010-10-12,20,12.3534915726867
2010-10-12,21,11.0052174370984
2010-10-12,22,10.4393728378221
2010-10-12,23,10.2768031812144
2010-10-12,24,9.6209360871241
2010-10-13,0,16.2257117514628
2010-10-13,1,16.2257117514628
2010-10-13,2,16.2257117514628
2010-10-13,3,16.2257117514628
2010-10-13,4,16.2257117514628
2010-10-13,5,16.2257104111748
2010-10-13,6,16.2256580395572
2010-10-13,7,16.2250590224501
2010-10-13,8,16.2180971945204
2010-10-13,9,16.214596338454
2010-10-13,10,16.2138663127126
2010-10-13,11,16.2133379723383
2010-10-13,12,16.2126360644976
2010-10-13,13,16.2122244237919
2010-10-13,14,16.2117620836644
2010-10-13,15,16.2108556374796
2010-10-13,16,15.799973393604
2010-10-13,17,14.7146408879126
2010-10-13,18,13.6553704866856
2010-10-13,19,12.8986586619039
2010-10-13,20,11.9543173175376
2010-10-13,21,11.1157412331596
2010-10-13,22,10.438246604929
2010-10-13,23,10.2028944664334
2010-10-13,24,9.55443050405683
2010-10-14,0,15.8855648676381
2010-10-14,1,15.8855648676381
2010-10-14,2,15.8855648676381
2010-10-14,3,15.8855648676381
2010-10-14,4,15.8855648676381
2010-10-14,5,15.8855648676381
2010-10-14,6,15.8855648676381
2010-10-14,7,15.8855648676381
2010-10-14,8,15.8855648676381
2010-10-14,9,15.8855648676381
2010-10-14,10,15.8855648676381
2010-10-14,11,15.8855648676381
2010-10-14,12,15.8855648676381
2010-10-14,13,15.8855648660207
2010-10-14,14,15.8852442915631
2010-10-14,15,15.8842889969492
2010-10-14,16,14.8675504293453
2010-10-14,17,14.1580234341619
2010-10-14,18,13.5808235731064
2010-10-14,19,13.179705453554
2010-10-14,20,12.6115402843709
2010-10-14,21,11.682879731308
2010-10-14,22,10.7118788458587
2010-10-14,23,10.2574766022567
2010-10-14,24,9.64565112590659
2010-10-15,0,15.5298615177367
2010-10-15,1,15.5298615177367
2010-10-15,2,15.5298615177367
2010-10-15,3,15.5298615177367
2010-10-15,4,15.5298615177367
2010-10-15,5,15.5298615177367
2010-10-15,6,15.5298615177367
2010-10-15,7,15.5298615177367
2010-10-15,8,15.5298615177367
2010-10-15,9,15.5298615177367
2010-10-15,10,15.5298435014779
2010-10-15,11,15.5293208866457
2010-10-15,12,15.5175152485468
2010-10-15,13,15.5165901117417
2010-10-15,14,15.5161654588063
2010-10-15,15,15.5156125867808
2010-10-15,16,15.5137335677733
2010-10-15,17,14.3580542394381
2010-10-15,18,13.2118750073216
2010-10-15,19,12.5749617575746
2010-10-15,20,11.8593823613373
2010-10-15,21,11.0229898882653
2010-10-15,22,10.4023356472475
2010-10-15,23,10.1205819986447
2010-10-15,24,9.43796270011658
2010-10-16,0,15.3118497444482
2010-10-16,1,15.3118497444482
2010-10-16,2,15.3118497444482
2010-10-16,3,15.3118497444482
2010-10-16,4,15.3118497444482
2010-10-16,5,15.3118497444482
2010-10-16,6,15.3118497444482
2010-10-16,7,15.3118497444482
2010-10-16,8,15.3118497444482
2010-10-16,9,15.3118497444482
2010-10-16,10,15.3118497444482
2010-10-16,11,15.3118497444482
2010-10-16,12,15.3118497444482
2010-10-16,13,15.3118497444482
2010-10-16,14,15.3118460013633
2010-10-16,15,15.3110923002077
2010-10-16,16,15.171110071287
2010-10-16,17,14.1638689377027
2010-10-16,18,13.4957872832238
2010-10-16,19,13.0902379611975
2010-10-16,20,12.5228708278907
2010-10-16,21,11.5753674354644
2010-10-16,22,10.5960871139814
2010-10-16,23,10.1248767791134
2010-10-16,24,9.51493796641344
2010-10-17,0,15.072816333142
2010-10-17,1,15.072816333142
2010-10-17,2,15.072816333142
2010-10-17,3,15.072816333142
2010-10-17,4,15.0728005233677
2010-10-17,5,15.0722566729002
2010-10-17,6,15.0620695940854
2010-10-17,7,15.0589361733487
2010-10-17,8,15.0576703987951
2010-10-17,9,15.056730236206
2010-10-17,10,15.0561256363148
2010-10-17,11,15.0555700477431
2010-10-17,12,15.0552231605424
2010-10-17,13,15.0548242793934
2010-10-17,14,15.0544634576362
2010-10-17,15,15.0537404499109
2010-10-17,16,15.0528873798034
2010-10-17,17,15.0493090937809
2010-10-17,18,14.9464028658543
2010-10-17,19,14.0719601543626
2010-10-17,20,12.5393298254153
2010-10-17,21,10.9100501463281
2010-10-17,22,10.104219369211
2010-10-17,23,9.93883676439319
2010-10-17,24,9.30571938274012
2010-10-18,0,14.9134760932073
2010-10-18,1,14.9134760932073
2010-10-18,2,14.9134760932073
2010-10-18,3,14.9134760932073
2010-10-18,4,14.9134760932073
2010-10-18,5,14.9134760932073
2010-10-18,6,14.9134760932073
2010-10-18,7,14.9134760932073
2010-10-18,8,14.9134760932073
2010-10-18,9,14.9134760932073
2010-10-18,10,14.9134760932073
2010-10-18,11,14.9134760932073
2010-10-18,12,14.9134760822231
2010-10-18,13,14.9134404374794
2010-10-18,14,14.9091716722321
2010-10-18,15,14.9061848995313
2010-10-18,16,14.9053455288698
2010-10-18,17,14.9045973038909
2010-10-18,18,14.6464669291621
2010-10-18,19,13.4897346987901
2010-10-18,20,12.6466763828929
2010-10-18,21,11.6634291719552
2010-10-18,22,10.3822912468191
2010-10-18,23,9.88597774176296
2010-10-18,24,9.22780394670219
2010-10-19,0,14.6522577415559
2010-10-19,1,14.6522577415559
2010-10-19,2,14.6522577415559
2010-10-19,3,14.6522577415559
2010-10-19,4,14.6522577415559
2010-10-19,5,14.6522577415559
2010-10-19,6,14.6522577415559
2010-10-19,7,14.6522577415559
2010-10-19,8,14.6522577415559
2010-10-19,9,14.6522577415559
2010-10-19,10,14.6522577415559
2010-10-19,11,14.6522577415559
2010-10-19,12,14.6522577415559
2010-10-19,13,14.6522577415559
2010-10-19,14,14.6522577415559
2010-10-19,15,14.652257739131
2010-10-19,16,14.6522571745787
2010-10-19,17,14.6521429348252
2010-10-19,18,14.6519155795728
2010-10-19,19,14.1467399210893
2010-10-19,20,13.0957478681009
2010-10-19,21,12.2292070637423
2010-10-19,22,10.7414540525849
2010-10-19,23,9.87997156099823
2010-10-19,24,9.29525300470638
2010-10-20,0,14.31274697422
2010-10-20,1,14.31274697422
2010-10-20,2,14.31274697422
2010-10-20,3,14.31274697422
2010-10-20,4,14.31274697422
2010-10-20,5,14.31274697422
2010-10-20,6,14.31274697422
2010-10-20,7,14.31274697422
2010-10-20,8,14.31274697422
2010-10-20,9,14.31274697422
2010-10-20,10,14.31274697422
2010-10-20,11,14.31274697422
2010-10-20,12,14.31274697422
2010-10-20,13,14.31274697422
2010-10-20,14,14.31274697422
2010-10-20,15,14.31274697422
2010-10-20,16,14.3124021680215
2010-10-20,17,14.3095558567245
2010-10-20,18,14.2945139908978
2010-10-20,19,14.2168759209533
2010-10-20,20,14.0168783648441
2010-10-20,21,13.8014792250495
2010-10-20,22,12.9993676779129
2010-10-20,23,11.922924515204
2010-10-20,24,9.81472802970559
2010-10-21,0,13.9827620592096
2010-10-21,1,13.9827620592096
2010-10-21,2,13.9827620592096
2010-10-21,3,13.9827620592096
2010-10-21,4,13.9827620592096
2010-10-21,5,13.9827620592096
2010-10-21,6,13.9827620592096
2010-10-21,7,13.9827620592096
2010-10-21,8,13.9827620592096
2010-10-21,9,13.9827620592096
2010-10-21,10,13.9827620592096
2010-10-21,11,13.9827620592096
2010-10-21,12,13.9827620592096
2010-10-21,13,13.9827620592096
2010-10-21,14,13.9827620592096
2010-10-21,15,13.9827620592096
2010-10-21,16,13.9827620592096
2010-10-21,17,13.9827620592096
2010-10-21,18,13.9827620592096
2010-10-21,19,13.9827620566709
2010-10-21,20,13.9827572210321
2010-10-21,21,13.9827572210321
2010-10-21,22,13.9827572210321
2010-10-21,23,13.9827572210321
2010-10-21,24,10.9792102544167
2010-10-22,0,13.683905156518
2010-10-22,1,13.683905156518
2010-10-22,2,13.683905156518
2010-10-22,3,13.683905156518
2010-10-22,4,13.683905156518
2010-10-22,5,13.683905156518
2010-10-22,6,13.683905156518
2010-10-22,7,13.683905156518
2010-10-22,8,13.683905156518
2010-10-22,9,13.683905156518
2010-10-22,10,13.683905156518
2010-10-22,11,13.683905156518
2010-10-22,12,13.683905156518
2010-10-22,13,13.683905156518
2010-10-22,14,13.683905156518
2010-10-22,15,13.683905156518
2010-10-22,16,13.683905156518
2010-10-22,17,13.683905156518
2010-10-22,18,13.683905156518
2010-10-22,19,13.683905154591
2010-10-22,20,13.683904513563
2010-10-22,21,13.6839041935307
2010-10-22,22,13.6839041935307
2010-10-22,23,13.6788851826064
2010-10-22,24,11.0215489228636
2010-10-23,0,13.5828666324223
2010-10-23,1,13.5828666324223
2010-10-23,2,13.5828666324223
2010-10-23,3,13.5828666324223
2010-10-23,4,13.5828666324223
2010-10-23,5,13.5828666324223
2010-10-23,6,13.5828666324223
2010-10-23,7,13.5828666324223
2010-10-23,8,13.5828666324223
2010-10-23,9,13.5827452158432
2010-10-23,10,13.5792994949806
2010-10-23,11,13.5663446908629
2010-10-23,12,13.5572150274913
2010-10-23,13,13.5477297288083
2010-10-23,14,13.5448865514227
2010-10-23,15,13.5443484128563
2010-10-23,16,13.5438596212066
2010-10-23,17,13.5427021769769
2010-10-23,18,13.541140691006
2010-10-23,19,13.5390942644393
2010-10-23,20,13.5371201714174
2010-10-23,21,13.5274686099518
2010-10-23,22,13.150556653617
2010-10-23,23,13.0610084708126
2010-10-23,24,10.4545177039617
2010-10-24,0,13.7208096260706
2010-10-24,1,13.7208096260706
2010-10-24,2,13.7208096260706
2010-10-24,3,13.7208096260706
2010-10-24,4,13.7208096260706
2010-10-24,5,13.7208096260706
2010-10-24,6,13.7208096260706
2010-10-24,7,13.7208096260706
2010-10-24,8,13.7207677474444
2010-10-24,9,13.7193352265522
2010-10-24,10,13.713248871973
2010-10-24,11,13.7081834498966
2010-10-24,12,13.7029146167234
2010-10-24,13,13.6997536084798
2010-10-24,14,13.6986420786644
2010-10-24,15,13.6960614978445
2010-10-24,16,13.6826085690363
2010-10-24,17,13.6517148413345
2010-10-24,18,13.6123270259456
2010-10-24,19,13.5423765416295
2010-10-24,20,13.4521792377251
2010-10-24,21,13.377457218651
2010-10-24,22,13.2441243048851
2010-10-24,23,12.9770233824627
2010-10-24,24,11.7187122616317
2010-10-24,25,8.98687533009909
2010-10-25,0,13.8192818116048
2010-10-25,1,13.8192818116048
2010-10-25,2,13.8192818116048
2010-10-25,3,13.8192818116048
2010-10-25,4,13.8192652195689
2010-10-25,5,13.8185457398093
2010-10-25,6,13.8093586195765
2010-10-25,7,13.7971288759818
2010-10-25,8,13.7868038790942
2010-10-25,9,13.7848768297875
2010-10-25,10,13.7833308813312
2010-10-25,11,13.779632139851
2010-10-25,12,13.7667189710462
2010-10-25,13,13.7464017038264
2010-10-25,14,13.7154849347394
2010-10-25,15,13.6879828326238
2010-10-25,16,13.6670459303801
2010-10-25,17,13.6306613999257
2010-10-25,18,13.5796121491125
2010-10-25,19,13.4945488462241
2010-10-25,20,13.3643180482519
2010-10-25,21,13.2080628847523
2010-10-25,22,12.9981467264122
2010-10-25,23,12.931021156587
2010-10-25,24,11.6709924061741
2010-10-25,25,8.96969440866681
2010-10-26,0,13.8725173043943
2010-10-26,1,13.8725173043943
2010-10-26,2,13.8725173043943
2010-10-26,3,13.8725173043943
2010-10-26,4,13.8725173043943
2010-10-26,5,13.8725173043943
2010-10-26,6,13.8725173043943
